split_id,iteration,is_lookahead,parent_v1x,parent_v1y,parent_v2x,parent_v2y,parent_v3x,parent_v3y,split_src_x,split_src_y,split_tgt_x,split_tgt_y,child1_v1x,child1_v1y,child1_v2x,child1_v2y,child1_v3x,child1_v3y,child2_v1x,child2_v1y,child2_v2x,child2_v2y,child2_v3x,child2_v3y
1729,2489,1,-96.6025,41.7612,-96.5552,41.7445,-96.5467,41.7419,-96.5552,41.7445,-96.5552,41.7449,-96.5552,41.7445,-96.5467,41.7419,-96.5552,41.7449,-96.5552,41.7445,-96.5552,41.7449,-96.6025,41.7612
1730,2491,1,-96.6009,41.7583,-96.5552,41.7437,-96.5467,41.7419,-96.5552,41.7437,-96.5552,41.7445,-96.5552,41.7437,-96.5467,41.7419,-96.5552,41.7445,-96.5552,41.7437,-96.5552,41.7445,-96.6009,41.7583
1731,2493,1,-96.5975,41.7522,-96.5552,41.743,-96.5467,41.7419,-96.5552,41.743,-96.5552,41.7437,-96.5552,41.743,-96.5467,41.7419,-96.5552,41.7437,-96.5552,41.743,-96.5552,41.7437,-96.5975,41.7522
1732,2495,1,-96.5952,41.7481,-96.5552,41.742,-96.5467,41.7419,-96.5552,41.742,-96.5552,41.743,-96.5552,41.742,-96.5467,41.7419,-96.5552,41.743,-96.5552,41.742,-96.5552,41.743,-96.5952,41.7481
1733,2508,1,-96.9809,42.0906,-96.9598,41.8345,-96.9534,42.089,-96.9598,41.8345,-96.9791,42.0905,-96.9598,41.8345,-96.9534,42.089,-96.9791,42.0905,-96.9598,41.8345,-96.9791,42.0905,-96.9809,42.0906
1734,2509,1,-96.9809,42.0906,-96.9534,42.089,-96.9533,42.09,-96.9534,42.089,-96.9766,42.0905,-96.9534,42.089,-96.9533,42.09,-96.9766,42.0905,-96.9534,42.089,-96.9766,42.0905,-96.9809,42.0906
1735,2519,1,-96.9598,41.8345,-96.9963,42.0906,-97.0193,42.0904,-96.9598,41.8345,-96.9977,42.0905,-96.9598,41.8345,-96.9963,42.0906,-96.9977,42.0905,-96.9598,41.8345,-96.9977,42.0905,-97.0193,42.0904
1736,2525,1,-97.0199,42.0744,-97.0189,42.0639,-97.019,42.07,-97.0189,42.0639,-97.0195,42.0726,-97.0189,42.0639,-97.019,42.07,-97.0195,42.0726,-97.0189,42.0639,-97.0195,42.0726,-97.0199,42.0744
1737,2530,1,-97.0187,42.0448,-97.0209,42.046,-97.0197,42.0418,-97.0197,42.0418,-97.0195,42.0452,-97.0197,42.0418,-97.0187,42.0448,-97.0195,42.0452,-97.0197,42.0418,-97.0195,42.0452,-97.0209,42.046
1738,2535,1,-97.0209,42.046,-97.0189,42.0484,-97.019,42.0526,-97.0189,42.0484,-97.0196,42.0505,-97.0189,42.0484,-97.019,42.0526,-97.0196,42.0505,-97.0189,42.0484,-97.0196,42.0505,-97.0209,42.046
1739,2545,1,-96.9598,41.8345,-97.0196,42.0225,-97.0215,42.0267,-97.0196,42.0225,-97.0196,42.0209,-97.0196,42.0225,-97.0215,42.0267,-97.0196,42.0209,-97.0196,42.0225,-97.0196,42.0209,-96.9598,41.8345
1740,2547,1,-97.004,41.9876,-97.0196,42.0241,-97.0215,42.0267,-97.0196,42.0241,-97.0196,42.0225,-97.0196,42.0241,-97.0215,42.0267,-97.0196,42.0225,-97.0196,42.0241,-97.0196,42.0225,-97.004,41.9876
1741,2549,1,-97.011,42.012,-97.0196,42.0258,-97.0215,42.0267,-97.0196,42.0258,-97.0196,42.0241,-97.0196,42.0258,-97.0215,42.0267,-97.0196,42.0241,-97.0196,42.0258,-97.0196,42.0241,-97.011,42.012
1742,2561,1,-97.0176,42.0346,-97.0196,42.0343,-97.0215,42.0267,-97.0196,42.0343,-97.0196,42.0305,-97.0196,42.0343,-97.0215,42.0267,-97.0196,42.0305,-97.0196,42.0343,-97.0196,42.0305,-97.0176,42.0346
1743,2567,1,-96.9598,41.8345,-97.0195,42.0049,-97.022,42.0113,-97.0195,42.0049,-97.0195,42.0041,-97.0195,42.0049,-97.022,42.0113,-97.0195,42.0041,-97.0195,42.0049,-97.0195,42.0041,-96.9598,41.8345
1744,2569,1,-96.9937,41.9401,-97.0195,42.0075,-97.022,42.0113,-97.0195,42.0075,-97.0195,42.0049,-97.0195,42.0075,-97.022,42.0113,-97.0195,42.0049,-97.0195,42.0075,-97.0195,42.0049,-96.9937,41.9401
1745,2573,1,-97.0156,42.0085,-97.0195,42.0139,-97.022,42.0113,-97.0195,42.0139,-97.0195,42.0102,-97.0195,42.0139,-97.022,42.0113,-97.0195,42.0102,-97.0195,42.0139,-97.0195,42.0102,-97.0156,42.0085
1746,2577,0,-97.0238,41.9585,-97.0197,41.9822,-97.0175,41.9984,-97.0197,41.9822,-97.0196,41.9849,-97.0197,41.9822,-97.0175,41.9984,-97.0196,41.9849,-97.0197,41.9822,-97.0196,41.9849,-97.0238,41.9585
1747,2579,0,-97.0231,41.9571,-97.0197,41.9805,-97.0175,41.9984,-97.0197,41.9805,-97.0197,41.9822,-97.0197,41.9805,-97.0175,41.9984,-97.0197,41.9822,-97.0197,41.9805,-97.0197,41.9822,-97.0231,41.9571
1748,2583,0,-97.0226,41.9562,-97.0197,41.9786,-97.0175,41.9984,-97.0197,41.9786,-97.0197,41.98,-97.0197,41.9786,-97.0175,41.9984,-97.0197,41.98,-97.0197,41.9786,-97.0197,41.98,-97.0226,41.9562
1749,2585,0,-97.0223,41.9556,-97.0197,41.9774,-97.0175,41.9984,-97.0197,41.9774,-97.0197,41.9786,-97.0197,41.9774,-97.0175,41.9984,-97.0197,41.9786,-97.0197,41.9774,-97.0197,41.9786,-97.0223,41.9556
1750,2587,0,-97.0221,41.9552,-97.0197,41.9761,-97.0175,41.9984,-97.0197,41.9761,-97.0197,41.9774,-97.0197,41.9761,-97.0175,41.9984,-97.0197,41.9774,-97.0197,41.9761,-97.0197,41.9774,-97.0221,41.9552
1751,2589,0,-97.0219,41.9548,-97.0197,41.975,-97.0175,41.9984,-97.0197,41.975,-97.0197,41.9761,-97.0197,41.975,-97.0175,41.9984,-97.0197,41.9761,-97.0197,41.975,-97.0197,41.9761,-97.0219,41.9548
1752,2590,1,-97.0175,41.9984,-97.0217,41.9544,-97.0215,41.9541,-97.0217,41.9544,-97.0197,41.9741,-97.0217,41.9544,-97.0215,41.9541,-97.0197,41.9741,-97.0217,41.9544,-97.0197,41.9741,-97.0175,41.9984
1753,2591,1,-97.0175,41.9984,-97.0215,41.9541,-97.0207,41.9525,-97.0215,41.9541,-97.0197,41.9668,-97.0215,41.9541,-97.0207,41.9525,-97.0197,41.9668,-97.0215,41.9541,-97.0197,41.9668,-97.0175,41.9984
1754,2593,0,-97.0207,41.9525,-97.0197,41.9633,-97.0175,41.9984,-97.0197,41.9633,-97.0197,41.9668,-97.0197,41.9633,-97.0175,41.9984,-97.0197,41.9668,-97.0197,41.9633,-97.0197,41.9668,-97.0207,41.9525
1755,2599,0,-97.022,42.0113,-97.0195,42.0011,-97.0175,41.9984,-97.0195,42.0011,-97.0195,42.0041,-97.0195,42.0011,-97.0175,41.9984,-97.0195,42.0041,-97.0195,42.0011,-97.0195,42.0041,-97.022,42.0113
1756,2603,0,-97.0224,42.0015,-97.0196,41.9966,-97.0175,41.9984,-97.0196,41.9966,-97.0195,41.9997,-97.0196,41.9966,-97.0175,41.9984,-97.0195,41.9997,-97.0196,41.9966,-97.0195,41.9997,-97.0224,42.0015
1757,2611,0,-97.0233,41.9736,-97.0196,41.9879,-97.0175,41.9984,-97.0196,41.9879,-97.0196,41.9893,-97.0196,41.9879,-97.0175,41.9984,-97.0196,41.9893,-97.0196,41.9879,-97.0196,41.9893,-97.0233,41.9736
1758,2612,1,-97.0175,41.9984,-97.0235,41.9691,-97.0238,41.9593,-97.0235,41.9691,-97.0196,41.9852,-97.0235,41.9691,-97.0238,41.9593,-97.0196,41.9852,-97.0235,41.9691,-97.0196,41.9852,-97.0175,41.9984
1759,2617,0,-97.0209,41.928,-97.0198,41.9216,-96.9598,41.8345,-97.0198,41.9216,-97.0198,41.9263,-97.0198,41.9216,-96.9598,41.8345,-97.0198,41.9263,-97.0198,41.9216,-97.0198,41.9263,-97.0209,41.928
1760,2619,0,-97.0217,41.9245,-97.0198,41.917,-96.9598,41.8345,-97.0198,41.917,-97.0198,41.9216,-97.0198,41.917,-96.9598,41.8345,-97.0198,41.9216,-97.0198,41.917,-97.0198,41.9216,-97.0217,41.9245
1761,2621,0,-97.0226,41.9209,-97.0198,41.9147,-96.9598,41.8345,-97.0198,41.9147,-97.0198,41.917,-97.0198,41.9147,-96.9598,41.8345,-97.0198,41.917,-97.0198,41.9147,-97.0198,41.917,-97.0226,41.9209
1762,2623,0,-97.0231,41.9191,-97.0197,41.9096,-96.9598,41.8345,-97.0197,41.9096,-97.0198,41.9147,-97.0197,41.9096,-96.9598,41.8345,-97.0198,41.9147,-97.0197,41.9096,-97.0198,41.9147,-97.0231,41.9191
1763,2625,0,-97.024,41.915,-97.0197,41.9081,-96.9598,41.8345,-97.0197,41.9081,-97.0197,41.9096,-97.0197,41.9081,-96.9598,41.8345,-97.0197,41.9096,-97.0197,41.9081,-97.0197,41.9096,-97.024,41.915
1764,2627,0,-97.0243,41.9137,-97.0197,41.9075,-96.9598,41.8345,-97.0197,41.9075,-97.0197,41.9081,-97.0197,41.9075,-96.9598,41.8345,-97.0197,41.9081,-97.0197,41.9075,-97.0197,41.9081,-97.0243,41.9137
1765,2629,0,-97.0245,41.9129,-97.0197,41.9046,-96.9598,41.8345,-97.0197,41.9046,-97.0197,41.9071,-97.0197,41.9046,-96.9598,41.8345,-97.0197,41.9071,-97.0197,41.9046,-97.0197,41.9071,-97.0245,41.9129
1766,2631,0,-97.0251,41.9108,-97.0197,41.9033,-96.9598,41.8345,-97.0197,41.9033,-97.0197,41.9046,-97.0197,41.9033,-96.9598,41.8345,-97.0197,41.9046,-97.0197,41.9033,-97.0197,41.9046,-97.0251,41.9108
1767,2637,1,-97.0186,41.9374,-97.0198,41.9455,-97.0238,41.9585,-97.0198,41.9455,-97.0198,41.9422,-97.0198,41.9455,-97.0238,41.9585,-97.0198,41.9422,-97.0198,41.9455,-97.0198,41.9422,-97.0186,41.9374
1768,2641,1,-97.0177,41.9414,-97.0197,41.9487,-97.0238,41.9585,-97.0197,41.9487,-97.0198,41.9472,-97.0197,41.9487,-97.0238,41.9585,-97.0198,41.9472,-97.0197,41.9487,-97.0198,41.9472,-97.0177,41.9414
1769,2643,1,-97.0173,41.9428,-97.0198,41.9496,-97.0238,41.9585,-97.0198,41.9496,-97.0197,41.9487,-97.0198,41.9496,-97.0238,41.9585,-97.0197,41.9487,-97.0198,41.9496,-97.0197,41.9487,-97.0173,41.9428
1770,2649,1,-97.0179,41.8654,-97.0197,41.8769,-97.0255,41.909,-97.0197,41.8769,-97.0197,41.8756,-97.0197,41.8769,-97.0255,41.909,-97.0197,41.8756,-97.0197,41.8769,-97.0197,41.8756,-97.0179,41.8654
1771,2651,1,-97.0174,41.8651,-97.0197,41.888,-97.0255,41.909,-97.0197,41.888,-97.0197,41.8776,-97.0197,41.888,-97.0255,41.909,-97.0197,41.8776,-97.0197,41.888,-97.0197,41.8776,-97.0174,41.8651
1772,2653,1,-97.0128,41.8626,-97.0197,41.8897,-97.0255,41.909,-97.0197,41.8897,-97.0197,41.888,-97.0197,41.8897,-97.0255,41.909,-97.0197,41.888,-97.0197,41.8897,-97.0197,41.888,-97.0128,41.8626
1773,2655,1,-97.0114,41.862,-97.0197,41.8912,-97.0255,41.909,-97.0197,41.8912,-97.0197,41.8897,-97.0197,41.8912,-97.0255,41.909,-97.0197,41.8897,-97.0197,41.8912,-97.0197,41.8897,-97.0114,41.862
1774,2661,1,-97.0095,41.8609,-97.0197,41.8951,-97.0255,41.909,-97.0197,41.8951,-97.0197,41.8916,-97.0197,41.8951,-97.0255,41.909,-97.0197,41.8916,-97.0197,41.8951,-97.0197,41.8916,-97.0095,41.8609
1775,2663,1,-97.0046,41.8583,-97.0197,41.8978,-97.0255,41.909,-97.0197,41.8978,-97.0197,41.8951,-97.0197,41.8978,-97.0255,41.909,-97.0197,41.8951,-97.0197,41.8978,-97.0197,41.8951,-97.0046,41.8583
1776,2665,1,-96.9975,41.8546,-97.0197,41.9025,-97.0255,41.909,-97.0197,41.9025,-97.0197,41.8978,-97.0197,41.9025,-97.0255,41.909,-97.0197,41.8978,-97.0197,41.9025,-97.0197,41.8978,-96.9975,41.8546
1777,2667,1,-97.0181,41.8499,-97.0196,41.8566,-97.0268,41.8701,-97.0196,41.8566,-97.0196,41.8535,-97.0196,41.8566,-97.0268,41.8701,-97.0196,41.8535,-97.0196,41.8566,-97.0196,41.8535,-97.0181,41.8499
1778,2669,1,-97.0157,41.8493,-97.0196,41.8577,-97.0268,41.8701,-97.0196,41.8577,-97.0196,41.8566,-97.0196,41.8577,-97.0268,41.8701,-97.0196,41.8566,-97.0196,41.8577,-97.0196,41.8566,-97.0157,41.8493
1779,2671,1,-97.0146,41.849,-97.0196,41.859,-97.0268,41.8701,-97.0196,41.859,-97.0196,41.8577,-97.0196,41.859,-97.0268,41.8701,-97.0196,41.8577,-97.0196,41.859,-97.0196,41.8577,-97.0146,41.849
1780,2673,1,-97.0129,41.8486,-97.0197,41.8638,-97.0268,41.8701,-97.0197,41.8638,-97.0196,41.859,-97.0197,41.8638,-97.0268,41.8701,-97.0196,41.859,-97.0197,41.8638,-97.0196,41.859,-97.0129,41.8486
1781,2675,1,-96.9977,41.8445,-97.0197,41.8645,-97.0268,41.8701,-97.0197,41.8645,-97.0197,41.8638,-97.0197,41.8645,-97.0268,41.8701,-97.0197,41.8638,-97.0197,41.8645,-97.0197,41.8638,-96.9977,41.8445
1782,2677,1,-96.9922,41.8431,-97.0197,41.8661,-97.0268,41.8701,-97.0197,41.8661,-97.0197,41.8645,-97.0197,41.8661,-97.0268,41.8701,-97.0197,41.8645,-97.0197,41.8661,-97.0197,41.8645,-96.9922,41.8431
1783,2683,0,-97.0273,41.7479,-97.0197,41.7735,-97.0167,41.7849,-97.0197,41.7735,-97.0197,41.7742,-97.0197,41.7735,-97.0167,41.7849,-97.0197,41.7742,-97.0197,41.7735,-97.0197,41.7742,-97.0273,41.7479
1784,2687,0,-97.0259,41.7497,-97.0197,41.772,-97.0167,41.7849,-97.0197,41.772,-97.0197,41.7733,-97.0197,41.772,-97.0167,41.7849,-97.0197,41.7733,-97.0197,41.772,-97.0197,41.7733,-97.0259,41.7497
1785,2691,0,-97.0242,41.7519,-97.0198,41.7703,-97.0167,41.7849,-97.0198,41.7703,-97.0197,41.7714,-97.0198,41.7703,-97.0167,41.7849,-97.0197,41.7714,-97.0198,41.7703,-97.0197,41.7714,-97.0242,41.7519
1786,2693,0,-97.0235,41.7528,-97.0198,41.7694,-97.0167,41.7849,-97.0198,41.7694,-97.0198,41.7703,-97.0198,41.7694,-97.0167,41.7849,-97.0198,41.7703,-97.0198,41.7694,-97.0198,41.7703,-97.0235,41.7528
1787,2695,0,-97.0227,41.7538,-97.0198,41.7624,-97.0167,41.7849,-97.0198,41.7624,-97.0198,41.7689,-97.0198,41.7624,-97.0167,41.7849,-97.0198,41.7689,-97.0198,41.7624,-97.0198,41.7689,-97.0227,41.7538
1788,2701,0,-97.0276,41.8463,-97.0196,41.8,-97.0167,41.7849,-97.0196,41.8,-97.0195,41.801,-97.0196,41.8,-97.0167,41.7849,-97.0195,41.801,-97.0196,41.8,-97.0195,41.801,-97.0276,41.8463
1789,2703,0,-97.0277,41.8427,-97.0196,41.799,-97.0167,41.7849,-97.0196,41.799,-97.0196,41.8,-97.0196,41.799,-97.0167,41.7849,-97.0196,41.8,-97.0196,41.799,-97.0196,41.8,-97.0277,41.8427
1790,2705,0,-97.0278,41.8394,-97.0196,41.7979,-97.0167,41.7849,-97.0196,41.7979,-97.0196,41.799,-97.0196,41.7979,-97.0167,41.7849,-97.0196,41.799,-97.0196,41.7979,-97.0196,41.799,-97.0278,41.8394
1791,2707,0,-97.028,41.8351,-97.0196,41.794,-97.0167,41.7849,-97.0196,41.794,-97.0196,41.7979,-97.0196,41.794,-97.0167,41.7849,-97.0196,41.7979,-97.0196,41.794,-97.0196,41.7979,-97.028,41.8351
1792,2709,0,-97.0285,41.8211,-97.0196,41.7929,-97.0167,41.7849,-97.0196,41.7929,-97.0196,41.794,-97.0196,41.7929,-97.0167,41.7849,-97.0196,41.794,-97.0196,41.7929,-97.0196,41.794,-97.0285,41.8211
1793,2713,0,-97.0287,41.8148,-97.0196,41.7905,-97.0167,41.7849,-97.0196,41.7905,-97.0196,41.7923,-97.0196,41.7905,-97.0167,41.7849,-97.0196,41.7923,-97.0196,41.7905,-97.0196,41.7923,-97.0287,41.8148
1794,2715,0,-97.0289,41.8077,-97.0196,41.7893,-97.0167,41.7849,-97.0196,41.7893,-97.0196,41.7905,-97.0196,41.7893,-97.0167,41.7849,-97.0196,41.7905,-97.0196,41.7893,-97.0196,41.7905,-97.0289,41.8077
1795,2719,0,-97.0291,41.8019,-97.0197,41.7865,-97.0167,41.7849,-97.0197,41.7865,-97.0196,41.789,-97.0197,41.7865,-97.0167,41.7849,-97.0196,41.789,-97.0197,41.7865,-97.0196,41.789,-97.0291,41.8019
1796,2721,0,-97.0294,41.7916,-97.0197,41.7798,-97.0167,41.7849,-97.0197,41.7798,-97.0197,41.7865,-97.0197,41.7798,-97.0167,41.7849,-97.0197,41.7865,-97.0197,41.7798,-97.0197,41.7865,-97.0294,41.7916
1797,2723,0,-97.0305,41.7613,-97.0197,41.7786,-97.0167,41.7849,-97.0197,41.7786,-97.0197,41.7798,-97.0197,41.7786,-97.0167,41.7849,-97.0197,41.7798,-97.0197,41.7786,-97.0197,41.7798,-97.0305,41.7613
1798,2725,0,-97.0306,41.7559,-97.0197,41.7761,-97.0167,41.7849,-97.0197,41.7761,-97.0197,41.7786,-97.0197,41.7761,-97.0167,41.7849,-97.0197,41.7786,-97.0197,41.7761,-97.0197,41.7786,-97.0306,41.7559
1799,2733,1,-97.0161,41.8305,-97.0196,41.8386,-97.0274,41.8524,-97.0196,41.8386,-97.0196,41.8373,-97.0196,41.8386,-97.0274,41.8524,-97.0196,41.8373,-97.0196,41.8386,-97.0196,41.8373,-97.0161,41.8305
1800,2735,1,-97.0151,41.8306,-97.0196,41.8396,-97.0274,41.8524,-97.0196,41.8396,-97.0196,41.8386,-97.0196,41.8396,-97.0274,41.8524,-97.0196,41.8386,-97.0196,41.8396,-97.0196,41.8386,-97.0151,41.8306
1801,2737,1,-97.014,41.8307,-97.0196,41.8408,-97.0274,41.8524,-97.0196,41.8408,-97.0196,41.8398,-97.0196,41.8408,-97.0274,41.8524,-97.0196,41.8398,-97.0196,41.8408,-97.0196,41.8398,-97.014,41.8307
1802,2739,1,-97.0129,41.8308,-97.0196,41.8424,-97.0274,41.8524,-97.0196,41.8424,-97.0196,41.8408,-97.0196,41.8424,-97.0274,41.8524,-97.0196,41.8408,-97.0196,41.8424,-97.0196,41.8408,-97.0129,41.8308
1803,2741,1,-97.0106,41.8309,-97.0196,41.8428,-97.0274,41.8524,-97.0196,41.8428,-97.0196,41.8424,-97.0196,41.8428,-97.0274,41.8524,-97.0196,41.8424,-97.0196,41.8428,-97.0196,41.8424,-97.0106,41.8309
1804,2743,1,-97.0099,41.831,-97.0196,41.8434,-97.0274,41.8524,-97.0196,41.8434,-97.0196,41.8428,-97.0196,41.8434,-97.0274,41.8524,-97.0196,41.8428,-97.0196,41.8434,-97.0196,41.8428,-97.0099,41.831
1805,2745,1,-97.0089,41.831,-97.0196,41.8445,-97.0274,41.8524,-97.0196,41.8445,-97.0196,41.8434,-97.0196,41.8445,-97.0274,41.8524,-97.0196,41.8434,-97.0196,41.8445,-97.0196,41.8434,-97.0089,41.831
1806,2747,1,-97.0065,41.8312,-97.0196,41.8503,-97.0274,41.8524,-97.0196,41.8503,-97.0196,41.8445,-97.0196,41.8503,-97.0274,41.8524,-97.0196,41.8445,-97.0196,41.8503,-97.0196,41.8445,-97.0065,41.8312
1807,2751,0,-97.0204,41.8302,-97.0195,41.8188,-97.0136,41.7655,-97.0195,41.8188,-97.0196,41.8219,-97.0195,41.8188,-97.0136,41.7655,-97.0196,41.8219,-97.0195,41.8188,-97.0196,41.8219,-97.0204,41.8302
1808,2757,0,-97.0213,41.8302,-97.0196,41.8134,-97.0136,41.7655,-97.0196,41.8134,-97.0195,41.8155,-97.0196,41.8134,-97.0136,41.7655,-97.0195,41.8155,-97.0196,41.8134,-97.0195,41.8155,-97.0213,41.8302
1809,2761,0,-97.0218,41.8301,-97.0195,41.8044,-97.0136,41.7655,-97.0195,41.8044,-97.0195,41.8125,-97.0195,41.8044,-97.0136,41.7655,-97.0195,41.8125,-97.0195,41.8044,-97.0195,41.8125,-97.0218,41.8301
1810,2763,0,-97.0235,41.83,-97.0195,41.803,-97.0136,41.7655,-97.0195,41.803,-97.0195,41.8044,-97.0195,41.803,-97.0136,41.7655,-97.0195,41.8044,-97.0195,41.803,-97.0195,41.8044,-97.0235,41.83
1811,2779,1,-96.8628,42.0524,-96.8752,42.0905,-96.9042,42.1471,-96.8752,42.0905,-96.8794,42.0905,-96.8752,42.0905,-96.9042,42.1471,-96.8794,42.0905,-96.8752,42.0905,-96.8794,42.0905,-96.8628,42.0524
1812,2781,1,-96.8626,42.0659,-96.875,42.0905,-96.9042,42.1471,-96.875,42.0905,-96.8752,42.0905,-96.875,42.0905,-96.9042,42.1471,-96.8752,42.0905,-96.875,42.0905,-96.8752,42.0905,-96.8626,42.0659
1813,2803,1,-96.8664,41.9543,-96.8924,42.0905,-96.8995,42.125,-96.8924,42.0905,-96.8928,42.0905,-96.8924,42.0905,-96.8995,42.125,-96.8928,42.0905,-96.8924,42.0905,-96.8928,42.0905,-96.8664,41.9543
1814,2805,1,-96.8648,41.9564,-96.8922,42.0905,-96.8995,42.125,-96.8922,42.0905,-96.8924,42.0905,-96.8922,42.0905,-96.8995,42.125,-96.8924,42.0905,-96.8922,42.0905,-96.8924,42.0905,-96.8648,41.9564
1815,2865,0,-96.9029,42.2089,-96.9214,42.0905,-96.9598,41.8345,-96.9214,42.0905,-96.9209,42.0905,-96.9214,42.0905,-96.9598,41.8345,-96.9209,42.0905,-96.9214,42.0905,-96.9209,42.0905,-96.9029,42.2089
1816,2867,0,-96.9048,42.2007,-96.9218,42.0905,-96.9598,41.8345,-96.9218,42.0905,-96.9214,42.0905,-96.9218,42.0905,-96.9598,41.8345,-96.9214,42.0905,-96.9218,42.0905,-96.9214,42.0905,-96.9048,42.2007
1817,2891,1,-96.7631,42.0887,-96.7758,42.0903,-96.805,42.0936,-96.7758,42.0903,-96.7772,42.0903,-96.7758,42.0903,-96.805,42.0936,-96.7772,42.0903,-96.7758,42.0903,-96.7772,42.0903,-96.7631,42.0887
1818,2893,1,-96.7631,42.0889,-96.774,42.0903,-96.805,42.0936,-96.774,42.0903,-96.7758,42.0903,-96.774,42.0903,-96.805,42.0936,-96.7758,42.0903,-96.774,42.0903,-96.7758,42.0903,-96.7631,42.0889
1819,2909,1,-96.7638,42.0861,-96.7857,42.0903,-96.7983,42.0925,-96.7857,42.0903,-96.7866,42.0903,-96.7857,42.0903,-96.7983,42.0925,-96.7866,42.0903,-96.7857,42.0903,-96.7866,42.0903,-96.7638,42.0861
1820,2911,1,-96.7635,42.0865,-96.7844,42.0903,-96.7983,42.0925,-96.7844,42.0903,-96.7857,42.0903,-96.7844,42.0903,-96.7983,42.0925,-96.7857,42.0903,-96.7844,42.0903,-96.7857,42.0903,-96.7635,42.0865
1821,2933,1,-96.8376,42.0185,-96.8205,42.0904,-96.7629,42.3725,-96.8205,42.0904,-96.8224,42.0904,-96.8205,42.0904,-96.7629,42.3725,-96.8224,42.0904,-96.8205,42.0904,-96.8224,42.0904,-96.8376,42.0185
1822,2935,1,-96.833,42.0291,-96.8183,42.0904,-96.7629,42.3725,-96.8183,42.0904,-96.8205,42.0904,-96.8183,42.0904,-96.7629,42.3725,-96.8205,42.0904,-96.8183,42.0904,-96.8205,42.0904,-96.833,42.0291
1823,2967,1,-96.8465,42.0293,-96.8444,42.0904,-96.7566,49.8803,-96.8444,42.0904,-96.8458,42.0904,-96.8444,42.0904,-96.7566,49.8803,-96.8458,42.0904,-96.8444,42.0904,-96.8458,42.0904,-96.8465,42.0293
1824,2969,1,-96.845,42.0357,-96.8437,42.0904,-96.7566,49.8803,-96.8437,42.0904,-96.8444,42.0904,-96.8437,42.0904,-96.7566,49.8803,-96.8444,42.0904,-96.8437,42.0904,-96.8444,42.0904,-96.845,42.0357
1825,2987,0,-96.5531,41.818,-96.5552,41.8074,-96.5625,41.7643,-96.5552,41.8074,-96.5552,41.8059,-96.5552,41.8074,-96.5625,41.7643,-96.5552,41.8059,-96.5552,41.8074,-96.5552,41.8059,-96.5531,41.818
1826,2989,0,-96.5534,41.8183,-96.5552,41.8114,-96.5625,41.7643,-96.5552,41.8114,-96.5552,41.8074,-96.5552,41.8114,-96.5625,41.7643,-96.5552,41.8074,-96.5552,41.8114,-96.5552,41.8074,-96.5534,41.8183
1827,2990,1,-96.5625,41.7643,-96.5542,41.8192,-96.5545,41.8196,-96.5545,41.8196,-96.5552,41.8125,-96.5545,41.8196,-96.5625,41.7643,-96.5552,41.8125,-96.5545,41.8196,-96.5552,41.8125,-96.5542,41.8192
1828,2994,1,-96.5531,41.818,-96.5556,41.8473,-96.5597,41.8512,-96.5556,41.8473,-96.5553,41.8289,-96.5556,41.8473,-96.5597,41.8512,-96.5553,41.8289,-96.5556,41.8473,-96.5553,41.8289,-96.5531,41.818
1829,2995,1,-96.5531,41.818,-96.5597,41.8512,-96.5608,41.8524,-96.5597,41.8512,-96.5552,41.8276,-96.5597,41.8512,-96.5608,41.8524,-96.5552,41.8276,-96.5597,41.8512,-96.5552,41.8276,-96.5531,41.818
1830,2997,1,-96.561,41.8526,-96.5552,41.8243,-96.5531,41.818,-96.5552,41.8243,-96.5552,41.8274,-96.5552,41.8243,-96.5531,41.818,-96.5552,41.8274,-96.5552,41.8243,-96.5552,41.8274,-96.561,41.8526
1831,2998,1,-96.5531,41.818,-96.5668,41.8582,-96.5807,41.8717,-96.5668,41.8582,-96.5552,41.8222,-96.5668,41.8582,-96.5807,41.8717,-96.5552,41.8222,-96.5668,41.8582,-96.5552,41.8222,-96.5531,41.818
1832,2999,1,-96.5531,41.818,-96.5807,41.8717,-96.7631,42.0494,-96.5807,41.8717,-96.5552,41.8204,-96.5807,41.8717,-96.7631,42.0494,-96.5552,41.8204,-96.5807,41.8717,-96.5552,41.8204,-96.5531,41.818
1833,3013,0,-96.553,41.8021,-96.5552,41.7955,-96.5625,41.7643,-96.5552,41.7955,-96.5552,41.7934,-96.5552,41.7955,-96.5625,41.7643,-96.5552,41.7934,-96.5552,41.7955,-96.5552,41.7934,-96.553,41.8021
1834,3014,1,-96.5625,41.7643,-96.5525,41.8071,-96.5513,41.8192,-96.5525,41.8071,-96.5552,41.8,-96.5525,41.8071,-96.5513,41.8192,-96.5552,41.8,-96.5525,41.8071,-96.5552,41.8,-96.5625,41.7643
1835,3015,1,-96.5625,41.7643,-96.5513,41.8192,-96.5491,41.8409,-96.5513,41.8192,-96.5552,41.8059,-96.5513,41.8192,-96.5491,41.8409,-96.5552,41.8059,-96.5513,41.8192,-96.5552,41.8059,-96.5625,41.7643
1836,3033,1,-96.557,41.7625,-96.5551,41.7666,-96.5479,41.7939,-96.5551,41.7666,-96.5552,41.7689,-96.5551,41.7666,-96.5479,41.7939,-96.5552,41.7689,-96.5551,41.7666,-96.5552,41.7689,-96.557,41.7625
